ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Soffranco;;;;;;;;;;;;;
Coordinata X 1749859 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5130094 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 606 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
2002;-2.7;1.2;5.6;7.2;11.7;16.2;16.4;15.5;11.3;8.1;5.1;0.3;8
2003;-2.1;-1.8;5.1;7.1;13.8;18.6;18;20.8;13.2;7.1;4.4;0.5;8.7
2004;-1.8;1.2;3.9;9;10.9;16;17.6;17.9;14;11.3;4.5;0.7;8.8
2005;-1.4;-0.8;4;8.2;13.6;17.1;18.1;16.2;14.4;9.3;3.6;-1.9;8.4
2006;-1.8;-0.1;3.3;9;12.8;17;20.4;15.2;15.8;11.5;5.1;1.4;9.1
2007;2.1;3.5;6.1;12.4;14.1;17;18.4;17;12.8;9.3;3.5;0;9.7
2008;1.5;2.2;4.7;8.3;13.5;16.9;17.7;18.3;13;10.4;4.4;0.2;9.3
2009;-0.9;0.6;4.4;9.6;14.9;15.7;18.5;19.4;15.3;9.7;4.8;0.1;9.3
2010;-1.3;0.4;4.6;9.6;12.3;17;19.6;17.8;13.4;8.4;5;-0.5;8.9
2011;-0.2;2.3;5.3;11.1;13.5;15.9;16.7;18.5;16.3;8.6;3.8;0.7;9.4
2012;-0.9;-0.6;8.1;8.1;12.9;17.1;18.6;19;14.3;9.5;5.3;-1.1;9.2
2013;0.3;-0.6;2.8;9.2;11.3;16;19.7;19.1;14.9;11.2;5.7;2;9.3
2014;1.8;2.9;6.9;10.3;12.6;16.4;17.2;16.4;14.7;11.9;8.2;2.7;10.2
2015;0.9;2.1;5.8;9.8;13.9;17.3;21.9;19.5;14.1;9.9;5.4;1.3;10.2
2016;0.1;2.8;5.2;10.4;12.3;16.3;19.3;18.1;16.4;9.4;5.1;1;9.7
2017;-2.3;3.2;8.3;9.6;13.6;18.5;18.9;19.5;13;10.5;3.9;-0.6;9.7
2018;1.4;0.5;4.1;12;14.1;17.4;19.2;19.7;16.2;11.8;6.7;1;10.3
2019;-0.1;3.4;6.8;9.3;10.8;20.2;19.5;19.6;15;11.4;6;1.7;10.3
2020;0.9;3.9;5.2;10.8;13.5;16.1;18.7;18.9;15.2;9.1;4.4;1.3;9.8
