date,TMIN,TMED,TMAX
1991-01-01,,,
1991-01-02,,,
1991-01-03,,,
1991-01-04,,,
1991-01-05,,,
1991-01-06,,,
1991-01-07,,,
1991-01-08,,,
1991-01-09,,,
1991-01-10,,,
1991-01-11,,,
1991-01-12,,,
1991-01-13,,,
1991-01-14,,,
1991-01-15,,,
1991-01-16,,,
1991-01-17,,,
1991-01-18,,,
1991-01-19,,,
1991-01-20,,,
1991-01-21,,,
1991-01-22,,,
1991-01-23,,,
1991-01-24,,,
1991-01-25,,,
1991-01-26,,,
1991-01-27,,,
1991-01-28,,,
1991-01-29,,,
1991-01-30,,,
1991-01-31,,,
1991-02-01,,,
1991-02-02,,,
1991-02-03,,,
1991-02-04,,,
1991-02-05,,,
1991-02-06,,,
1991-02-07,,,
1991-02-08,,,
1991-02-09,,,
1991-02-10,,,
1991-02-11,,,
1991-02-12,,,
1991-02-13,,,
1991-02-14,,,
1991-02-15,,,
1991-02-16,,,
1991-02-17,,,
1991-02-18,,,
1991-02-19,,,
1991-02-20,,,
1991-02-21,,,
1991-02-22,,,
1991-02-23,,,
1991-02-24,,,
1991-02-25,,,
1991-02-26,,,
1991-02-27,,,
1991-02-28,,,
1991-03-01,,,
1991-03-02,,,
1991-03-03,,,
1991-03-04,,,
1991-03-05,,,
1991-03-06,,,
1991-03-07,,,
1991-03-08,,,
1991-03-09,,,
1991-03-10,,,
1991-03-11,,,
1991-03-12,,,
1991-03-13,,,
1991-03-14,,,
1991-03-15,,,
1991-03-16,,,
1991-03-17,,,
1991-03-18,,,
1991-03-19,,,
1991-03-20,,,
1991-03-21,,,
1991-03-22,,,
1991-03-23,,,
1991-03-24,,,
1991-03-25,,,
1991-03-26,,,
1991-03-27,,,
1991-03-28,,,
1991-03-29,,,
1991-03-30,,,
1991-03-31,,,
1991-04-01,,,
1991-04-02,,,
1991-04-03,,,
1991-04-04,,,
1991-04-05,,,
1991-04-06,,,
1991-04-07,,,
1991-04-08,,,
1991-04-09,,,
1991-04-10,,,
1991-04-11,,,
1991-04-12,,,
1991-04-13,,,
1991-04-14,,,
1991-04-15,,,
1991-04-16,,,
1991-04-17,,,
1991-04-18,,,
1991-04-19,,,
1991-04-20,,,
1991-04-21,,,
1991-04-22,,,
1991-04-23,,,
1991-04-24,,,
1991-04-25,,,
1991-04-26,,,
1991-04-27,,,
1991-04-28,,,
1991-04-29,,,
1991-04-30,,,
1991-05-01,,,
1991-05-02,,,
1991-05-03,,,
1991-05-04,,,
1991-05-05,,,
1991-05-06,,,
1991-05-07,,,
1991-05-08,,,
1991-05-09,,,
1991-05-10,,,
1991-05-11,,,
1991-05-12,,,
1991-05-13,,,
1991-05-14,,,
1991-05-15,,,
1991-05-16,,,
1991-05-17,,,
1991-05-18,,,
1991-05-19,,,
1991-05-20,,,
1991-05-21,,,
1991-05-22,,,
1991-05-23,,,
1991-05-24,,,
1991-05-25,,,
1991-05-26,,,
1991-05-27,,,
1991-05-28,,,
1991-05-29,,,
1991-05-30,,,
1991-05-31,,,
1991-06-01,,,
1991-06-02,,,
1991-06-03,,,
1991-06-04,,,
1991-06-05,,,
1991-06-06,,,
1991-06-07,,,
1991-06-08,,,
1991-06-09,,,
1991-06-10,,,
1991-06-11,,,
1991-06-12,,,
1991-06-13,,,
1991-06-14,,,
1991-06-15,,,
1991-06-16,,,
1991-06-17,,,
1991-06-18,,,
1991-06-19,,,
1991-06-20,,,
1991-06-21,,,
1991-06-22,,,
1991-06-23,,,
1991-06-24,,,
1991-06-25,,,
1991-06-26,,,
1991-06-27,,,
1991-06-28,,,
1991-06-29,,,
1991-06-30,,,
1991-07-01,,,
1991-07-02,,,
1991-07-03,,,
1991-07-04,,,
1991-07-05,,,
1991-07-06,,,
1991-07-07,,,
1991-07-08,,,
1991-07-09,,,
1991-07-10,,,
1991-07-11,,,
1991-07-12,,,
1991-07-13,,,
1991-07-14,,,
1991-07-15,,,
1991-07-16,,,
1991-07-17,,,
1991-07-18,,,
1991-07-19,,,
1991-07-20,,,
1991-07-21,,,
1991-07-22,,,
1991-07-23,,,
1991-07-24,,,
1991-07-25,,,
1991-07-26,,,
1991-07-27,,,
1991-07-28,,,
1991-07-29,,,
1991-07-30,,,
1991-07-31,,,
1991-08-01,,,
1991-08-02,,,
1991-08-03,,,
1991-08-04,,,
1991-08-05,,,
1991-08-06,,,
1991-08-07,,,
1991-08-08,,,
1991-08-09,,,
1991-08-10,,,
1991-08-11,,,
1991-08-12,,,
1991-08-13,,,
1991-08-14,,,
1991-08-15,,,
1991-08-16,,,
1991-08-17,,,
1991-08-18,,,
1991-08-19,,,
1991-08-20,,,
1991-08-21,,,
1991-08-22,,,
1991-08-23,,,
1991-08-24,,,
1991-08-25,,,
1991-08-26,,,
1991-08-27,,,
1991-08-28,,,
1991-08-29,,,
1991-08-30,,,
1991-08-31,,,
1991-09-01,,,
1991-09-02,,,
1991-09-03,,,
1991-09-04,,,
1991-09-05,,,
1991-09-06,,,
1991-09-07,,,
1991-09-08,,,
1991-09-09,,,
1991-09-10,,,
1991-09-11,,,
1991-09-12,,,
1991-09-13,,,
1991-09-14,,,
1991-09-15,,,
1991-09-16,,,
1991-09-17,,,
1991-09-18,,,
1991-09-19,,,
1991-09-20,,,
1991-09-21,,,
1991-09-22,,,
1991-09-23,,,
1991-09-24,,,
1991-09-25,,,
1991-09-26,,,
1991-09-27,,,
1991-09-28,,,
1991-09-29,,,
1991-09-30,,,
1991-10-01,,,
1991-10-02,,,
1991-10-03,,,
1991-10-04,,,
1991-10-05,,,
1991-10-06,,,
1991-10-07,,,
1991-10-08,,,
1991-10-09,,,
1991-10-10,,,
1991-10-11,,,
1991-10-12,,,
1991-10-13,,,
1991-10-14,,,
1991-10-15,,,
1991-10-16,,,
1991-10-17,,,
1991-10-18,,,
1991-10-19,,,
1991-10-20,,,
1991-10-21,,,
1991-10-22,,,
1991-10-23,,,
1991-10-24,,,
1991-10-25,,,
1991-10-26,,,
1991-10-27,,,
1991-10-28,,,
1991-10-29,,,
1991-10-30,,,
1991-10-31,,,
1991-11-01,,,
1991-11-02,,,
1991-11-03,,,
1991-11-04,,,
1991-11-05,,,
1991-11-06,,,
1991-11-07,,,
1991-11-08,,,
1991-11-09,,,
1991-11-10,,,
1991-11-11,,,
1991-11-12,,,
1991-11-13,,,
1991-11-14,,,
1991-11-15,,,
1991-11-16,,,
1991-11-17,,,
1991-11-18,,,
1991-11-19,,,
1991-11-20,,,
1991-11-21,,,
1991-11-22,,,
1991-11-23,,,
1991-11-24,,,
1991-11-25,,,
1991-11-26,,,
1991-11-27,,,
1991-11-28,,,
1991-11-29,,,
1991-11-30,,,
1991-12-01,,,
1991-12-02,,,
1991-12-03,,,
1991-12-04,,,
1991-12-05,,,
1991-12-06,,,
1991-12-07,,,
1991-12-08,,,
1991-12-09,,,
1991-12-10,,,
1991-12-11,,,
1991-12-12,,,
1991-12-13,,,
1991-12-14,,,
1991-12-15,,,
1991-12-16,,,
1991-12-17,,,
1991-12-18,,,
1991-12-19,,,
1991-12-20,,,
1991-12-21,,,
1991-12-22,,,
1991-12-23,,,
1991-12-24,,,
1991-12-25,,,
1991-12-26,,,
1991-12-27,,,
1991-12-28,,,
1991-12-29,,,
1991-12-30,,,
1991-12-31,,,
1992-01-01,,,
1992-01-02,,,
1992-01-03,,,
1992-01-04,,,
1992-01-05,,,
1992-01-06,,,
1992-01-07,,,
1992-01-08,,,
1992-01-09,,,
1992-01-10,,,
1992-01-11,,,
1992-01-12,,,
1992-01-13,,,
1992-01-14,,,
1992-01-15,,,
1992-01-16,,,
1992-01-17,,,
1992-01-18,,,
1992-01-19,,,
1992-01-20,,,
1992-01-21,,,
1992-01-22,,,
1992-01-23,,,
1992-01-24,,,
1992-01-25,,,
1992-01-26,,,
1992-01-27,,,
1992-01-28,,,
1992-01-29,,,
1992-01-30,,,
1992-01-31,,,
1992-02-01,-1.9,4.8073,10.6
1992-02-02,-0.9,4.2615,8.5
1992-02-03,-2.4,1.6833,5.8
1992-02-04,-1.1,2.5552,7.7
1992-02-05,-1.3,3.826,8.2
1992-02-06,1.1,4.6531,11.0
1992-02-07,1.5,2.6781,3.6
1992-02-08,1.5,2.3979,3.9
1992-02-09,1.0,1.6406,2.4
1992-02-10,1.9,4.0229,5.7
1992-02-11,-0.4,4.4396,9.4
1992-02-12,4.5,5.5604,6.9
1992-02-13,5.5,6.775,9.1
1992-02-14,5.1,7.9854,9.5
1992-02-15,2.3,6.1083,11.4
1992-02-16,2.2,5.9542,8.0
1992-02-17,-0.7,4.8198,7.3
1992-02-18,-3.0,1.974,6.6
1992-02-19,-3.8,0.5979,6.5
1992-02-20,-2.8,1.3156,6.2
1992-02-21,-3.0,1.6906,8.1
1992-02-22,-1.7,3.5448,8.3
1992-02-23,-0.4,4.1406,9.3
1992-02-24,-1.4,4.4479,10.5
1992-02-25,-1.6,3.924,10.5
1992-02-26,3.8,6.6438,10.4
1992-02-27,0.2,5.5938,11.6
1992-02-28,0.0,2.7792,5.9
1992-02-29,-1.2,5.7854,15.3
1992-03-01,-0.2,4.9438,10.8
1992-03-02,4.1,5.126,6.4
1992-03-03,3.4,5.9771,8.6
1992-03-04,,,
1992-03-05,4.6,5.825,8.5
1992-03-06,1.8,5.6688,8.3
1992-03-07,3.1,8.2896,13.9
1992-03-08,5.1,8.5073,11.9
1992-03-09,1.9,6.6,11.8
1992-03-10,-0.3,6.0,12.0
1992-03-11,-1.9,4.8865,10.6
1992-03-12,-1.5,6.0458,10.9
1992-03-13,4.3,6.5677,9.6
1992-03-14,1.2,7.2844,11.1
1992-03-15,4.4,8.249,13.0
1992-03-16,5.5,8.6115,11.6
1992-03-17,2.8,8.1188,10.8
1992-03-18,0.9,6.7583,10.4
1992-03-19,4.7,8.7208,12.0
1992-03-20,3.1,8.2802,12.4
1992-03-21,2.5,8.9781,13.7
1992-03-22,7.2,9.2833,10.9
1992-03-23,6.4,9.2302,11.3
1992-03-24,7.5,9.9948,12.3
1992-03-25,6.1,9.2625,12.9
1992-03-26,4.8,6.5917,9.2
1992-03-27,4.5,8.3771,12.3
1992-03-28,3.9,8.0052,10.7
1992-03-29,1.1,7.4188,11.2
1992-03-30,6.5,7.7938,10.1
1992-03-31,7.1,9.6052,11.4
1992-04-01,5.7,9.1948,12.6
1992-04-02,3.7,8.5531,11.3
1992-04-03,,,
1992-04-04,,,
1992-04-05,,,
1992-04-06,,,
1992-04-07,,,
1992-04-08,6.4,11.5979,15.2
1992-04-09,8.8,12.3,15.6
1992-04-10,10.2,12.7844,15.7
1992-04-11,6.7,11.2333,15.2
1992-04-12,4.6,10.9656,17.1
1992-04-13,5.4,11.5344,16.1
1992-04-14,8.1,11.2031,13.8
1992-04-15,6.9,10.9708,14.6
1992-04-16,5.1,10.076,14.2
1992-04-17,7.2,10.0521,13.4
1992-04-18,5.2,9.2635,14.1
1992-04-19,5.3,12.7938,18.5
1992-04-20,7.7,12.601,15.6
1992-04-21,7.2,11.8802,14.4
1992-04-22,7.2,12.0219,15.3
1992-04-23,11.5,12.7365,14.3
1992-04-24,11.1,13.2083,16.1
1992-04-25,10.8,13.8563,17.3
1992-04-26,9.8,14.7719,17.9
1992-04-27,,,
1992-04-28,,,
1992-04-29,10.4,14.4844,18.5
1992-04-30,8.9,11.1292,13.3
1992-05-01,8.4,13.0573,17.9
1992-05-02,9.1,13.3781,18.7
1992-05-03,11.5,18.8385,26.7
1992-05-04,15.2,18.951,23.6
1992-05-05,13.3,17.4906,21.4
1992-05-06,14.2,19.3302,24.5
1992-05-07,13.2,18.4958,23.2
1992-05-08,11.1,17.2063,22.4
1992-05-09,14.3,17.6615,20.5
1992-05-10,14.3,17.8385,23.3
1992-05-11,15.5,18.4208,22.7
1992-05-12,12.4,17.5458,21.9
1992-05-13,10.0,18.5052,25.7
1992-05-14,13.2,19.9333,25.5
1992-05-15,16.5,21.6969,26.8
1992-05-16,15.9,21.3333,26.2
1992-05-17,14.0,20.6229,24.8
1992-05-18,17.5,19.8323,21.8
1992-05-19,15.6,17.6135,20.6
1992-05-20,12.4,15.7281,18.4
1992-05-21,9.8,14.8406,19.1
1992-05-22,10.3,15.7875,20.2
1992-05-23,13.3,16.1375,20.0
1992-05-24,11.3,17.8375,23.5
1992-05-25,15.1,19.5938,24.0
1992-05-26,13.3,19.4677,24.3
1992-05-27,12.8,18.2719,22.3
1992-05-28,14.5,18.9823,23.1
1992-05-29,13.5,18.5833,21.7
1992-05-30,16.8,19.3094,22.2
1992-05-31,17.7,19.8406,22.4
1992-06-01,17.4,19.8073,22.5
1992-06-02,18.2,21.1615,25.5
1992-06-03,17.4,21.1135,24.6
1992-06-04,16.4,19.6531,24.4
1992-06-05,12.5,18.6531,23.4
1992-06-06,11.8,17.6177,22.5
1992-06-07,11.9,16.6104,20.8
1992-06-08,14.0,16.5479,20.3
1992-06-09,11.6,17.9906,22.6
1992-06-10,15.1,18.1365,22.3
1992-06-11,14.4,17.7563,21.0
1992-06-12,15.8,17.5438,20.0
1992-06-13,14.3,19.0656,22.3
1992-06-14,15.7,20.8208,25.8
1992-06-15,16.0,21.9625,27.5
1992-06-16,16.1,22.7146,27.6
1992-06-17,17.7,23.2646,27.6
1992-06-18,16.3,21.9177,27.4
1992-06-19,18.4,21.3823,24.8
1992-06-20,18.7,21.8438,24.4
1992-06-21,15.7,20.8375,25.8
1992-06-22,14.8,20.0729,25.4
1992-06-23,16.1,20.024,25.8
1992-06-24,15.6,20.3323,25.4
1992-06-25,16.5,19.1021,22.6
1992-06-26,17.4,21.651,26.5
1992-06-27,17.1,22.0021,25.7
1992-06-28,18.7,22.7469,26.1
1992-06-29,16.5,21.8646,27.7
1992-06-30,15.5,21.8625,26.1
1992-07-01,15.0,21.2375,25.0
1992-07-02,15.2,19.7865,24.7
1992-07-03,13.7,21.5323,27.6
1992-07-04,16.1,21.6542,25.9
1992-07-05,15.7,18.7406,22.3
1992-07-06,15.3,19.1021,23.3
1992-07-07,16.2,20.1792,23.4
1992-07-08,17.2,21.5979,25.9
1992-07-09,18.9,22.5406,27.0
1992-07-10,18.0,21.651,24.9
1992-07-11,17.0,18.8583,21.7
1992-07-12,16.9,21.0042,25.2
1992-07-13,16.4,21.5854,26.2
1992-07-14,16.5,22.0406,25.9
1992-07-15,16.7,22.8604,27.6
1992-07-16,19.0,23.4333,27.5
1992-07-17,15.5,22.6302,28.6
1992-07-18,16.8,23.6604,28.2
1992-07-19,19.4,24.499,28.4
1992-07-20,19.3,23.9729,28.9
1992-07-21,18.5,23.975,28.0
1992-07-22,19.2,23.9969,28.8
1992-07-23,18.5,25.4792,32.2
1992-07-24,21.4,25.9781,30.2
1992-07-25,21.6,25.4135,29.7
1992-07-26,20.5,25.5646,30.2
1992-07-27,21.8,26.3552,31.1
1992-07-28,21.6,27.0,31.9
1992-07-29,19.5,24.6948,29.1
1992-07-30,18.8,24.95,29.8
1992-07-31,20.2,26.3135,30.7
1992-08-01,23.4,27.175,30.6
1992-08-02,21.0,26.0917,32.0
1992-08-03,20.9,27.1188,32.0
1992-08-04,22.0,27.0771,31.8
1992-08-05,21.3,26.4792,32.5
1992-08-06,20.7,27.3104,34.8
1992-08-07,22.2,27.8094,34.5
1992-08-08,20.7,27.1198,33.7
1992-08-09,21.8,26.874,31.0
1992-08-10,20.4,24.1198,28.1
1992-08-11,18.5,23.7813,29.6
1992-08-12,17.7,23.95,30.5
1992-08-13,19.2,24.7406,30.9
1992-08-14,19.1,25.426,31.0
1992-08-15,17.1,21.5906,26.1
1992-08-16,18.7,22.7635,28.1
1992-08-17,17.7,23.8333,29.3
1992-08-18,18.5,24.2979,29.6
1992-08-19,18.8,25.2719,32.9
1992-08-20,19.2,26.4563,34.5
1992-08-21,19.3,25.8635,32.7
1992-08-22,20.6,25.924,32.8
1992-08-23,19.2,23.6,28.4
1992-08-24,20.1,24.2292,29.1
1992-08-25,19.6,24.6833,28.9
1992-08-26,19.7,25.5917,29.7
1992-08-27,19.2,24.9448,30.2
1992-08-28,20.8,25.9167,30.3
1992-08-29,22.8,26.4948,30.3
1992-08-30,17.4,21.6604,26.1
1992-08-31,16.6,22.4792,26.7
1992-09-01,16.3,22.7135,26.4
1992-09-02,13.6,18.6479,24.3
1992-09-03,11.6,19.3292,24.4
1992-09-04,11.2,18.8521,25.3
1992-09-05,8.2,16.2125,22.8
1992-09-06,9.7,16.8875,22.4
1992-09-07,10.0,17.324,23.2
1992-09-08,13.1,18.401,24.5
1992-09-09,15.0,19.0167,24.3
1992-09-10,16.9,18.8969,21.7
1992-09-11,14.7,20.2719,25.6
1992-09-12,16.6,21.7563,29.9
1992-09-13,15.1,21.0542,26.1
1992-09-14,14.7,20.4708,25.2
1992-09-15,17.0,20.2708,25.1
1992-09-16,15.3,20.8469,25.7
1992-09-17,15.0,20.124,25.4
1992-09-18,14.5,20.2688,26.6
1992-09-19,15.9,19.9073,24.9
1992-09-20,14.3,18.8927,25.0
1992-09-21,15.4,19.9333,24.5
1992-09-22,16.5,20.3052,25.1
1992-09-23,16.7,20.4563,24.3
1992-09-24,16.4,17.1708,18.9
1992-09-25,15.7,18.8031,23.5
1992-09-26,14.1,17.7729,23.9
1992-09-27,13.6,18.6271,23.4
1992-09-28,17.0,19.6448,23.4
1992-09-29,12.4,16.4198,19.7
1992-09-30,10.9,15.5531,20.7
1992-10-01,15.1,17.3729,21.2
1992-10-02,13.7,17.2052,22.1
1992-10-03,13.0,14.0052,16.8
1992-10-04,13.1,16.1385,20.1
1992-10-05,14.1,16.2063,20.4
1992-10-06,14.1,17.3896,21.7
1992-10-07,12.1,15.4677,20.3
1992-10-08,10.9,14.351,19.0
1992-10-09,10.1,15.374,21.0
1992-10-10,14.9,16.4104,19.1
1992-10-11,14.0,14.8771,15.6
1992-10-12,12.9,14.1844,16.7
1992-10-13,7.6,10.9833,14.4
1992-10-14,4.5,8.8865,15.4
1992-10-15,3.9,10.3073,14.8
1992-10-16,10.7,13.0531,17.6
1992-10-17,12.2,13.6323,15.5
1992-10-18,8.3,13.5354,18.0
1992-10-19,6.3,9.5729,13.5
1992-10-20,7.7,9.6854,11.4
1992-10-21,9.7,10.6698,12.0
1992-10-22,5.6,10.001,14.9
1992-10-23,5.2,10.1323,14.3
1992-10-24,4.8,8.4656,14.2
1992-10-25,5.4,8.4833,13.5
1992-10-26,6.6,10.574,16.2
1992-10-27,8.5,11.7052,17.7
1992-10-28,11.0,12.2677,14.1
1992-10-29,11.4,13.4844,16.9
1992-10-30,9.7,10.4521,12.0
1992-10-31,10.2,12.3573,15.2
1992-11-01,10.9,11.9438,13.6
1992-11-02,8.4,13.551,18.7
1992-11-03,12.2,13.8542,16.1
1992-11-04,9.6,12.4823,15.3
1992-11-05,9.7,12.6625,18.5
1992-11-06,6.5,10.5625,13.9
1992-11-07,9.3,10.3552,11.1
1992-11-08,7.2,9.9198,11.7
1992-11-09,7.4,10.9188,15.0
1992-11-10,9.5,10.5583,11.6
1992-11-11,5.5,9.3969,13.1
1992-11-12,4.3,9.976,13.9
1992-11-13,4.3,6.6635,9.4
1992-11-14,0.5,6.3792,13.3
1992-11-15,1.5,5.799,8.0
1992-11-16,6.9,8.5021,10.1
1992-11-17,5.0,7.8896,12.6
1992-11-18,2.9,7.2781,12.6
1992-11-19,2.1,5.2167,12.3
1992-11-20,1.3,5.1198,12.7
1992-11-21,1.9,5.4396,10.8
1992-11-22,1.2,5.2281,11.1
1992-11-23,3.5,7.1,13.7
1992-11-24,2.5,7.8219,10.8
1992-11-25,5.9,7.6885,8.9
1992-11-26,8.4,9.2667,10.7
1992-11-27,4.3,8.1979,14.5
1992-11-28,2.4,6.7604,12.3
1992-11-29,5.3,6.9688,8.3
1992-11-30,6.8,9.1969,13.1
1992-12-01,7.8,8.775,10.5
1992-12-02,8.4,9.0583,10.0
1992-12-03,8.7,11.7479,15.5
1992-12-04,8.1,10.5333,12.9
1992-12-05,8.5,13.2708,15.7
1992-12-06,1.3,7.0042,11.0
1992-12-07,1.2,4.9135,7.2
1992-12-08,5.5,6.3167,7.8
1992-12-09,6.1,7.3542,8.5
1992-12-10,4.8,7.1094,9.3
1992-12-11,1.0,5.0802,8.8
1992-12-12,-0.5,2.2344,4.0
1992-12-13,0.3,4.449,9.9
1992-12-14,1.9,3.9,7.3
1992-12-15,1.1,2.4156,3.9
1992-12-16,2.2,4.575,6.3
1992-12-17,2.0,5.5146,9.7
1992-12-18,-0.1,2.8635,8.2
1992-12-19,1.2,4.0729,6.4
1992-12-20,2.0,2.751,3.4
1992-12-21,1.2,2.8479,4.5
1992-12-22,1.3,5.1625,8.8
1992-12-23,3.6,5.8167,7.7
1992-12-24,0.3,3.0323,6.2
1992-12-25,-1.9,0.2958,3.0
1992-12-26,-3.7,-1.2406,2.9
1992-12-27,-5.2,0.0646,6.3
1992-12-28,-1.0,2.7719,4.8
1992-12-29,-3.2,-0.0063,4.2
1992-12-30,-4.9,-0.3531,7.3
1992-12-31,-4.7,0.6552,7.4
1993-01-01,-3.5,-0.525,3.7
1993-01-02,-3.9,-1.7583,0.5
1993-01-03,-2.0,-0.5979,1.1
1993-01-04,-2.7,-0.8823,2.3
1993-01-05,-3.9,-0.6354,4.7
1993-01-06,-5.0,0.8906,8.7
1993-01-07,-3.6,0.2052,3.5
1993-01-08,-2.7,2.2208,11.0
1993-01-09,-1.7,2.0938,10.2
1993-01-10,-2.4,1.1323,4.0
1993-01-11,2.4,3.9958,6.8
1993-01-12,2.3,4.4135,6.9
1993-01-13,3.4,5.0292,6.2
1993-01-14,5.0,5.6125,6.4
1993-01-15,2.2,6.2365,12.5
1993-01-16,0.5,3.3427,4.8
1993-01-17,4.2,4.6177,5.1
1993-01-18,4.1,4.7646,5.4
1993-01-19,0.6,5.0552,10.6
1993-01-20,0.5,2.1021,3.1
1993-01-21,0.7,1.5448,2.4
1993-01-22,0.1,0.9313,2.1
1993-01-23,0.7,3.0615,5.6
1993-01-24,3.3,4.6698,5.5
1993-01-25,0.2,3.85,5.3
1993-01-26,-0.7,3.3125,9.9
1993-01-27,-1.5,2.249,7.6
1993-01-28,0.5,4.1448,8.5
1993-01-29,1.8,5.2542,9.7
1993-01-30,-0.3,3.6354,6.8
1993-01-31,-3.7,0.3854,5.7
1993-02-01,-4.7,0.9052,9.8
1993-02-02,-2.5,2.9844,12.1
1993-02-03,-0.8,6.1906,15.4
1993-02-04,-1.7,4.325,12.6
1993-02-05,-1.9,1.5167,5.5
1993-02-06,-1.5,1.5625,5.6
1993-02-07,-0.9,4.076,11.5
1993-02-08,0.5,4.9125,11.3
1993-02-09,1.3,4.1531,6.8
1993-02-10,-0.4,3.7083,10.0
1993-02-11,-1.4,5.5396,12.9
1993-02-12,1.2,5.749,11.3
1993-02-13,-1.5,4.0302,10.3
1993-02-14,-1.9,4.8708,13.6
1993-02-15,0.3,4.7219,8.5
1993-02-16,0.8,4.3458,6.8
1993-02-17,-2.2,1.076,5.4
1993-02-18,-4.2,2.5917,7.8
1993-02-19,0.1,3.9552,9.0
1993-02-20,-2.3,5.3708,12.0
1993-02-21,-1.2,3.426,10.0
1993-02-22,-1.2,3.125,9.3
1993-02-23,-3.6,1.3552,6.4
1993-02-24,-4.7,1.3167,6.7
1993-02-25,-4.8,1.3333,9.0
1993-02-26,-4.0,2.9729,7.9
1993-02-27,1.2,4.8167,9.3
1993-02-28,3.4,6.0688,8.9
1993-03-01,4.6,6.0531,7.2
1993-03-02,4.1,5.1833,6.6
1993-03-03,1.2,4.7073,8.5
1993-03-04,0.5,4.0781,7.9
1993-03-05,-2.2,1.925,5.5
1993-03-06,-2.4,1.7167,6.5
1993-03-07,-3.3,3.9583,10.0
1993-03-08,0.8,4.9521,8.7
1993-03-09,2.1,5.8406,10.3
1993-03-10,-1.1,5.2708,10.0
1993-03-11,-0.3,4.7896,10.0
1993-03-12,0.6,5.6615,9.0
1993-03-13,0.8,4.9531,8.7
1993-03-14,0.1,4.7094,6.8
1993-03-15,2.6,5.5042,8.7
1993-03-16,3.2,5.1521,7.5
1993-03-17,4.2,6.1156,8.3
1993-03-18,4.5,9.1354,16.2
1993-03-19,6.0,10.7104,18.1
1993-03-20,3.2,10.624,17.9
1993-03-21,5.9,10.7469,15.1
1993-03-22,9.3,10.7865,14.1
1993-03-23,10.0,11.5365,14.3
1993-03-24,6.7,9.5229,11.6
1993-03-25,5.1,6.2625,7.0
1993-03-26,2.5,6.5302,10.3
1993-03-27,3.3,6.9104,11.3
1993-03-28,-2.6,5.4135,10.6
1993-03-29,-1.7,5.8292,10.2
1993-03-30,-1.4,5.9052,9.8
1993-03-31,-0.6,6.3385,10.7
1993-04-01,0.8,7.5656,11.1
1993-04-02,6.9,9.8115,12.4
1993-04-03,6.3,8.7344,10.7
1993-04-04,3.4,8.7948,13.3
1993-04-05,8.0,11.326,16.4
1993-04-06,5.1,10.0531,12.9
1993-04-07,6.3,10.4104,13.9
1993-04-08,7.2,10.8771,14.8
1993-04-09,4.1,10.1729,14.1
1993-04-10,6.0,9.5115,13.1
1993-04-11,7.7,8.9604,10.1
1993-04-12,7.4,9.9677,14.0
1993-04-13,6.6,9.5979,13.0
1993-04-14,5.3,10.2094,14.6
1993-04-15,7.9,11.3063,15.1
1993-04-16,4.6,11.0646,16.8
1993-04-17,6.3,11.524,15.2
1993-04-18,5.4,11.0844,14.8
1993-04-19,8.9,12.8271,17.6
1993-04-20,9.6,13.3719,17.4
1993-04-21,9.4,13.0615,17.1
1993-04-22,9.7,13.6583,18.0
1993-04-23,10.0,13.7542,17.4
1993-04-24,8.5,12.9375,16.1
1993-04-25,11.1,14.7698,18.2
1993-04-26,9.3,15.3313,19.9
1993-04-27,8.1,16.1875,22.7
1993-04-28,15.8,18.2344,23.3
1993-04-29,14.2,17.426,23.0
1993-04-30,10.7,15.6031,19.6
1993-05-01,10.0,15.3479,21.7
1993-05-02,9.2,14.7604,19.6
1993-05-03,11.2,15.5771,19.9
1993-05-04,10.5,18.3958,24.6
1993-05-05,14.2,17.8865,21.7
1993-05-06,15.3,17.8458,21.1
1993-05-07,15.0,18.7979,22.1
1993-05-08,14.1,19.0073,22.5
1993-05-09,14.8,19.1688,22.4
1993-05-10,14.3,19.0365,23.7
1993-05-11,14.4,18.2885,21.9
1993-05-12,12.1,17.0198,22.1
1993-05-13,12.6,16.8948,21.8
1993-05-14,11.6,16.6927,21.6
1993-05-15,12.8,17.0948,21.8
1993-05-16,14.0,17.7344,21.8
1993-05-17,13.3,19.0229,24.3
1993-05-18,12.8,19.0604,23.9
1993-05-19,13.9,19.4792,22.9
1993-05-20,17.4,20.2417,23.6
1993-05-21,13.3,18.6438,24.2
1993-05-22,10.7,17.6323,22.2
1993-05-23,13.5,18.4031,22.5
1993-05-24,12.3,19.5469,25.0
1993-05-25,15.0,20.7698,24.9
1993-05-26,15.3,21.2,24.9
1993-05-27,19.2,22.0521,24.8
1993-05-28,16.2,22.9396,29.6
1993-05-29,15.7,20.7813,23.9
1993-05-30,16.6,21.1073,24.5
1993-05-31,17.2,21.074,25.7
1993-06-01,15.2,20.8969,25.0
1993-06-02,16.4,20.8271,25.1
1993-06-03,15.4,16.9479,18.8
1993-06-04,15.6,19.5146,24.6
1993-06-05,15.3,22.425,28.9
1993-06-06,17.0,22.8063,27.0
1993-06-07,17.9,22.8906,26.3
1993-06-08,19.7,24.0438,27.2
1993-06-09,18.7,23.4146,27.5
1993-06-10,16.8,23.5938,27.4
1993-06-11,17.3,23.5615,29.2
1993-06-12,15.1,21.1833,26.0
1993-06-13,14.3,17.4688,20.9
1993-06-14,14.2,19.2219,23.9
1993-06-15,16.4,20.0844,24.2
1993-06-16,15.0,21.0677,24.5
1993-06-17,17.7,21.0594,26.3
1993-06-18,15.4,20.6406,24.2
